Time,CH4,CO,H2,Temperature,Velocity,Decay,Spike
128,0.3814239346177457,7.501889005032817,6.764929249649641,410.7977648549296,4.042970492845195,0.1184418290138036,2.760772572037199e-06
129,1.4945948750860127,11.595323763150734,5.004197693282744,408.17021320027465,3.922674158647327,0.1164841577734969,2.498050325866635e-06
130,2.7370155027149874,8.331849343360993,3.7249673103115946,406.37355265869655,4.099176304441732,0.1145588439926877,2.2603294069810542e-06
131,1.2896944709633278,5.03398406051891,6.641949656488036,400.84242327360994,4.0682218294764105,0.1126653528496124,2.0452306245234893e-06
132,0.0,7.259674596903213,1.803037550740099,403.9860477172897,3.92123761952684,0.1108031583623338,1.850601197581908e-06
133,3.751459581698808,7.024860761424001,4.162633406953622,407.3622284930447,3.9246511070028487,0.1089717432426314,1.674493209434266e-06
134,0.0,8.158747498850936,6.613633835905602,409.1926953136382,4.123138344729608,0.1071705987523067,1.515144112143249e-06
135,2.191192402741646,3.2022550943740087,6.080051502616643,398.270782647984,4.108121643732233,0.1053992245618643,1.3709590863840845e-06
136,3.471491944814841,5.715782672851737,5.355136063268667,409.2812344855,3.962639307767109,0.1036571286115278,1.2404950799567134e-06
137,2.73121260323207,4.960523794742436,4.022775228485421,404.5696008610117,3.982348630374719,0.1019438269745536,1.1224463652343442e-06
138,2.2956137496835733,6.48964375997142,5.566252220768721,407.7622592861193,3.9694288884044986,0.1002588437228037,1.01563147100249e-06
139,0.0,6.317773863449716,5.057106100463063,403.2101558294935,4.137969989670714,0.0986017107945401,9.189813578979572e-07
140,2.2734205265659373,6.474107335850055,5.528270638287683,404.6716983734868,4.081487406390081,0.096971967864405,8.315287191035679e-07
141,0.7160907701480798,7.071210394708181,2.2765778954922884,401.1419936308407,4.048648167244896,0.0953691622155496,7.523982992164213e-07
142,1.3869428116227318,5.279539530098587,5.450022913891623,404.9577362104824,3.909095810307297,0.0937928486138762,6.807981343976343e-07
143,0.0,7.0949087025889215,2.3124204356189964,409.2575652262391,3.894501523281029,0.0922425891843597,6.160116261320527e-07
144,0.1098100506620027,4.676627821308156,1.6922748816529505,408.4800167825596,4.0939289032823805,0.0907179532894125,5.573903692694596e-07
145,0.3208751897296331,4.534534598380214,3.5554665805046515,406.9518702948012,4.166952602653365,0.0892185174092601,5.04347662567888e-07
146,3.234444822990947,5.951765036890975,3.4016249537704497,401.9639443626372,3.7272736706479903,0.0877438650242943,4.563526367903994e-07
147,0.3886200196445734,5.570215373154008,5.390594007557989,403.5847323441917,3.8397238796979343,0.0862935864993705,4.1292494158732724e-07
148,0.0,3.1265295799295334,3.073334067267921,402.4767714480078,4.063669164327084,0.0848672789700174,3.73629937988526e-07
149,0.0,9.471023829645876,3.826102483003016,405.2083131412946,3.975683659581809,0.0834645462305278,3.380743483904737e-07
150,3.052772439278234,2.9823514938121733,1.7543633363306237,407.0580299365712,3.905439595683993,0.0820849986238988,3.059023205018258e-07
151,1.888314739257512,1.7990626432983534,1.3641252381027518,400.48466759208327,4.067837531416199,0.0807282529335912,2.767918658540807e-07
152,0.6490714484695309,7.031071972374368,2.6257555343899126,402.3585378433001,3.867058906275625,0.0793939322770782,2.5045163723276214e-07
153,0.0,5.741300623135119,4.007289334046789,406.696582449966,4.09037429824926,0.0780816660011531,2.26618012776571e-07
154,0.0719161444932738,5.394411501343645,7.0011614227403065,407.1542583104721,3.956206604356111,0.076791089578968,2.050524575611927e-07
155,0.338892319885603,3.2703196692189858,1.424028752354456,400.13791472732026,4.165584094775735,0.0755218445087737,1.855391362615978e-07
156,3.160201749440776,1.659855482247183,5.7106468740478205,403.4764565565231,3.979525228840174,0.0742735782143338,1.6788275299956634e-07
157,0.2062588084782908,3.9441534334185424,2.490755228018945,407.3716007924111,4.097341295230275,0.0730459439469845,1.519065967568964e-07
158,1.7370783926595768,4.218979575968961,5.020466167196313,407.2906655049637,3.95448428919363,0.0718386006893132,1.374507727921396e-07
159,0.0,4.263929688608645,0.5957108639071031,402.42960833774936,3.902003788775665,0.0706512130604296,1.2437060236028698e-07
160,0.6874306924814888,4.356276547050577,3.176295599999408,406.7165879665592,3.940130061909787,0.0694834512228015,1.1253517471925913e-07
161,2.048696732430049,6.581736892892764,2.9744353941835597,404.52775641289617,4.006067135110047,0.068334990790632,1.0182603693119987e-07
162,0.3840969075070192,1.8369557745761704,2.00946838403292,400.4802127758601,3.8464493085126983,0.0672055127397497,9.213600834566135e-08
163,0.0,0.1496745608467491,2.229586837510709,408.3791553794829,4.1106894937655785,0.0660947033189889,8.336810789962771e-08
164,1.7331833854903709,3.1399372858293724,2.598650409283689,402.01703531378,3.997088923564175,0.0650022539630345,7.543458349844258e-08
165,1.550305501467108,0.5035615059852119,2.7526033104609517,402.83949627099474,3.766488928508824,0.0639278612067075,6.82560337633487e-08
166,1.2424847747437966,0.0,0.0,398.3944552402201,3.8513499107549856,0.0628712266006672,6.176061335580363e-08
167,2.0550460568986275,6.755054325044149,0.5733035467574765,401.5979124749368,3.88581695441105,0.0618320566285066,5.5883313925182684e-08
168,0.440010127336996,4.004628008067748,1.096382714533343,400.8926880753879,3.888346330067429,0.0608100626252179,5.05653134833552e-08
169,1.2756608413343664,2.334692321980528,0.0,397.6481911535273,4.018875731177537,0.0598049606970067,4.575338769445813e-08
170,0.0,2.7468153325504634,0.2737025986833128,404.2459039898324,3.980222610806536,0.0588164716424298,4.1399377187851675e-08
171,0.6037759992501647,6.957617641900386,3.432532783966026,400.74438388962017,4.039366323901097,0.0578443208748384,3.745970556295245e-08
172,0.9213133176569124,5.673334473658047,2.738520022463631,405.6239839120206,3.9279759479146015,0.0568882383461015,3.389494326196924e-08
173,0.0,5.152473810862869,0.8344147351731361,401.8977960797055,4.096383338023995,0.0559479584715911,3.066941294563555e-08
174,0.2225166767702443,3.963127774381254,3.6127982035470767,406.1423892523694,3.929878518238098,0.0550232200564072,2.7750832422407566e-08
175,1.518250655289433,1.120731199331621,2.15208544351235,402.86989651260814,3.918208821929466,0.0541137662228216,2.5109991557439816e-08
176,0.0,2.9424017840122403,0.710939113237842,402.0939480446255,4.04629904642306,0.0532193443389215,2.272045992773856e-08
177,0.0708700344362123,1.2492085744362846,3.032998607135001,402.01533440979097,3.8984261328275513,0.0523397059484323,2.055832229760448e-08
178,0.8811503494836443,7.147567004174583,4.068084158616498,400.03002947466814,4.091779699862323,0.0514746067017007,1.860193926691551e-08
179,3.796804133197709,0.9447136252322768,1.489829502165103,401.0379450218518,4.151402115490318,0.0506238062878176,1.6831730696737596e-08
180,1.7280704346907956,0.374261319492414,3.09922392111403,404.96063538379184,4.095952047990741,0.0497870683678639,1.5229979744712632e-08
181,0.1879127483579972,0.0,2.397813576183739,404.8908375686154,3.9148887045876304,0.0489641605092594,1.3780655548945718e-08
182,0.0,4.4935514833466605,2.414844031158628,402.01176168337633,3.948398870481915,0.0481548541211964,1.2469252785750989e-08
183,0.3499833875745749,0.0,0.0029908710194075,402.1007129867841,4.058216969126002,0.0473589243911409,1.1282646495496606e-08
184,0.7309046419096576,4.012284822021956,0.0,398.2211860269051,3.9796294132025736,0.0465761502223834,1.0208960723597638e-08
185,1.7851107451659771,3.321325934772368,0.1470601340921655,400.7988396403427,4.13785800984633,0.0458063141726214,9.237449661970594e-09
186,0.1438998144154206,2.2913685500702736,2.27190306926518,400.652593477812,4.139821723969913,0.0450492023935578,8.358390101374608e-09
187,1.5063591001636938,7.646257553352,1.6693922202640312,398.2339180274428,4.113210346508334,0.0443046045714965,7.56298411826514e-09
188,1.7625035012739036,1.5198198767219115,1.45986792878653,405.7604248736681,4.161481535500169,0.0435723138689216,6.843271022217988e-09
189,0.4037290779876687,3.564582263337626,3.656620381014462,401.53307494371205,3.916781627721869,0.0428521268670401,6.1920476826640385e-09
190,1.4148907021132875,0.0574027599589692,3.990778970997781,401.7345428860128,3.938011795194348,0.0421438435092764,5.602796437537268e-09
191,0.2543475934095582,0.8899807096258465,0.0,404.4041109444916,4.05802797999085,0.0414472670456988,5.069619862322286e-09
192,0.6391090096914945,3.953975655729515,0.0,399.2747749404577,4.180595357368104,0.0407622039783662,4.587181746647524e-09
193,0.0,0.8612270505925572,0.903399269595076,404.05151912457103,3.909580788018557,0.0400884640075771,4.1506536876982236e-09
194,0.6375612187343631,2.29668877547385,2.237494142929357,395.1757030921524,3.97757642487324,0.0394258599790074,3.7556667659383025e-09
195,1.442035762296062,3.7032697265291543,2.4222648612493,400.20749012462977,4.049891510240872,0.038774207831722,3.398267819495071e-09
196,1.1544537344600232,2.4510466773389714,1.1192636279386567,395.8715513920688,3.99021459380779,0.0381333265470451,3.074879879586606e-09
197,0.3207344661247961,1.419800387497384,0.0,405.57698406417165,3.7808096008258616,0.037503038098277,2.7822663710158732e-09
198,1.5641151854784974,2.3203132620093507,4.313532033762503,404.0659359078888,3.9445179029546624,0.03688316740124,2.5174987194382783e-09
199,0.0,0.0,0.4041536972259254,399.8889899603935,3.954533418015649,0.0362735422656435,2.2779270412053708e-09
200,0.3043313431002301,1.5814194191264108,1.9641866679388704,401.79984712328735,3.96276051310582,0.0356739933472523,2.061153622438558e-09
201,0.0,4.230482302133919,1.4347167635274582,399.1971043224124,3.899463117087612,0.035084354100845,1.865008921902767e-09
202,1.1993247704760306,5.574296691891897,0.8819713233211958,402.9621583278662,3.975104168169153,0.0345044607339504,1.6875298575085319e-09
203,0.0775122394100966,3.4271427620053307,3.036839111690179,404.0163917793145,3.785771917847952,0.0339341521613492,1.5269401591266087e-09
204,0.7352628284947931,2.3097180314518013,3.240005029307003,399.8358214120434,3.9080971737305537,0.033373269960326,1.3816325910795407e-09
205,0.6857903256166091,2.304576137851437,0.0,402.7986677538054,3.9444020168111766,0.0328216583266632,1.2501528663867426e-09
206,0.4795144327652737,0.4048898283638094,0.0,399.047908238937,3.993850187838777,0.0322791640313598,1.1311850917716324e-09
207,0.7848558375039354,3.829336645809308,0.2765346284802257,400.6021569422184,4.076507099485964,0.0317456363780679,1.023538597759416e-09
208,1.2184405261211166,3.678907459276468,1.7649911475371611,402.21950599540656,3.93941381230456,0.0312209271612309,9.261360220567755e-10
209,0.3734606985235361,0.7664752241520938,1.646057960533327,403.8304845730583,4.050655033686862,0.0307048906249145,8.380025269479488e-10
210,1.0080030029994314,0.0,1.7460532225900895,399.5321433091703,3.9687414506375256,0.0301973834223185,7.582560427911907e-10
211,0.6199203144157563,2.6524018009128865,2.889497470123687,401.16118547822543,3.863997567648244,0.0296982645759563,6.860984399693442e-10
212,1.0218655065159907,4.272251179903933,2.706752255261124,402.8164920667553,4.014720854233916,0.0292073954384948,6.208075409403623e-10
213,0.18650859085912,0.8276817428082655,0.4854252193627044,403.7499423919991,4.042885788186596,0.0287246396542394,5.617298924417301e-10
214,1.4648037113169836,2.2274054067133204,0.0,405.6231971803745,4.144096641534692,0.0282498631212569,5.082742255105932e-10
215,1.0459805640564288,2.49213641529422,0.0,400.898681631978,3.992534259739416,0.0277829339541242,4.5990553786523166e-10
216,0.0,3.616969086931162,2.8854868204041324,407.1614096881112,4.031200985237819,0.0273237224472925,4.161397394224149e-10
217,0.2406179259456171,2.639991565599447,0.0023458734984833,398.96243140545374,4.113209646554932,0.0268721010390571,3.7653880736113565e-10
218,0.0,0.0,2.771280539519209,403.877675389564,4.017959677964559,0.0264279442761229,3.4070640224298915e-10
219,0.0,3.2532755598381997,2.058019375686,406.1277935747108,3.843325227803624,0.0259911287787553,3.08283901313868e-10
220,0.1712027341867336,0.9368205372396216,4.286676546128294,406.8755227722206,3.9343515548409393,0.0255615332065074,2.7894680928689246e-10
221,1.70718191555153,1.566625275233746,0.9892682477485772,400.950227377826,4.072478875019481,0.0251390382245133,2.5240151068452063e-10
222,1.0540641557111918,3.261473384079282,0.0,398.0951408963217,3.991501566102464,0.0247235264703393,2.2838233123615784e-10
223,0.3557406791099293,0.0,4.003524819831092,396.6616191613684,4.048042564812483,0.0243148825213819,2.06648878920758e-10
224,0.7883879668336591,3.161970798329751,1.007022252026173,399.9285506582148,4.112903561842138,0.0239129928628053,1.8698363804268472e-10
225,1.015173711331414,0.0,0.7534783450879434,395.6846083200589,4.026628677773305,0.0235177458560091,1.6918979226151304e-10
226,1.5703927103023252,0.2269759543763805,3.083924446154372,398.8143730843297,4.017269901162182,0.0231290317076166,1.530892547879476e-10
